rawID	subjID	rt	choice	effort	reward	group	framework	group_framework	trials
7	1003	3.45	0	8	15	PA	win	win1	11
7	1003	2.872	1	6	20	PA	win	win1	12
7	1003	2.298	1	6	15	PA	win	win1	13
7	1003	1.914	1	2	10	PA	win	win1	14
7	1003	1.107	1	4	20	PA	win	win1	15
7	1003	3.537	0	6	10	PA	win	win1	16
7	1003	1.84	0	8	10	PA	win	win1	17
7	1003	1.318	1	2	15	PA	win	win1	18
7	1003	2.659	0	8	20	PA	win	win1	19
7	1003	1.336	0	10	20	PA	win	win1	20
7	1003	2.182	0	10	25	PA	win	win1	21
7	1003	2.274	1	2	20	PA	win	win1	22
7	1003	3.623	1	6	25	PA	win	win1	23
7	1003	3.28	1	2	25	PA	win	win1	24
7	1003	9.88	1	8	25	PA	win	win1	25
7	1003	2.811	0	10	20	PA	win	win1	26
7	1003	1.07	1	6	20	PA	win	win1	27
7	1003	3.041	1	8	20	PA	win	win1	28
7	1003	2.263	1	6	15	PA	win	win1	29
7	1003	1.047	1	2	25	PA	win	win1	30
7	1003	3.653	1	8	15	PA	win	win1	31
7	1003	1.208	0	10	25	PA	win	win1	32
7	1003	1.571	1	6	10	PA	win	win1	33
7	1003	2.821	0	8	10	PA	win	win1	34
7	1003	1.474	1	2	5	PA	win	win1	35
7	1003	1.451	1	2	20	PA	win	win1	36
7	1003	1.375	1	2	15	PA	win	win1	37
7	1003	1.308	1	4	15	PA	win	win1	38
7	1003	1.368	1	4	20	PA	win	win1	39
7	1003	3.548	1	8	25	PA	win	win1	40
7	1003	2.139	0	4	5	PA	win	win1	41
7	1003	1.355	1	6	25	PA	win	win1	42
7	1003	1.139	0	10	10	PA	win	win1	43
7	1003	5.165	1	4	10	PA	win	win1	44
7	1003	1.378	0	6	5	PA	win	win1	45
7	1003	1.223	0	8	5	PA	win	win1	46
7	1003	1.144	1	4	25	PA	win	win1	47
7	1003	2.895	1	2	10	PA	win	win1	48
7	1003	0.904	0	10	15	PA	win	win1	49
7	1003	0.884	0	10	5	PA	win	win1	50
9	1004	12.51	1	6	10	PA	win	win1	1
9	1004	1.003	1	6	5	PA	win	win1	2
9	1004	4.885	1	8	15	PA	win	win1	3
9	1004	1.219	1	4	15	PA	win	win1	4
9	1004	1.508	1	6	25	PA	win	win1	5
9	1004	1.194	1	2	5	PA	win	win1	6
9	1004	1.02	1	2	25	PA	win	win1	7
9	1004	1.197	1	8	10	PA	win	win1	8
9	1004	0.375	1	10	10	PA	win	win1	9
9	1004	2.529	1	4	20	PA	win	win1	10
9	1004	1.022	1	2	20	PA	win	win1	11
9	1004	0.823	1	4	5	PA	win	win1	12
9	1004	13.656	1	10	15	PA	win	win1	13
9	1004	1.263	1	4	25	PA	win	win1	14
9	1004	0.951	1	8	5	PA	win	win1	15
9	1004	1.106	1	6	15	PA	win	win1	16
9	1004	28.912	1	10	20	PA	win	win1	17
9	1004	2.126	1	6	20	PA	win	win1	18
9	1004	1.13	1	2	10	PA	win	win1	19
9	1004	2.318	1	8	20	PA	win	win1	20
9	1004	9.388	1	4	10	PA	win	win1	21
9	1004	2.11	1	8	25	PA	win	win1	22
9	1004	24.476	1	10	25	PA	win	win1	23
9	1004	1.611	1	2	15	PA	win	win1	24
9	1004	4.612	0	10	5	PA	win	win1	25
9	1004	3.302	1	4	10	PA	win	win1	26
9	1004	1.388	1	6	10	PA	win	win1	27
9	1004	3.878	1	8	15	PA	win	win1	28
9	1004	2.429	0	8	10	PA	win	win1	29
9	1004	0.085	1	2	20	PA	win	win1	30
9	1004	2.732	0	10	5	PA	win	win1	31
9	1004	1.625	1	2	25	PA	win	win1	32
9	1004	1.218	1	4	25	PA	win	win1	33
9	1004	1.963	1	8	25	PA	win	win1	34
9	1004	1.647	1	6	20	PA	win	win1	35
9	1004	2.455	1	6	15	PA	win	win1	36
9	1004	1.807	0	8	5	PA	win	win1	37
9	1004	2.225	1	6	25	PA	win	win1	38
9	1004	1.562	1	8	20	PA	win	win1	39
9	1004	1.797	1	4	20	PA	win	win1	40
9	1004	3.415	1	2	15	PA	win	win1	41
9	1004	2.177	1	4	5	PA	win	win1	42
9	1004	1.844	1	4	15	PA	win	win1	43
9	1004	1.964	1	10	25	PA	win	win1	44
9	1004	1.967	1	6	5	PA	win	win1	45
9	1004	1.099	1	2	10	PA	win	win1	46
9	1004	1.097	1	2	5	PA	win	win1	47
9	1004	1.391	0	10	15	PA	win	win1	48
9	1004	3.537	0	10	10	PA	win	win1	49
9	1004	1.366	1	10	20	PA	win	win1	50
12	1005	2.491	1	2	20	PA	win	win1	1
12	1005	1.664	1	4	25	PA	win	win1	2
12	1005	1.519	1	4	5	PA	win	win1	3
12	1005	1.86	1	10	15	PA	win	win1	4
12	1005	1.532	1	10	25	PA	win	win1	5
12	1005	2.776	0	8	5	PA	win	win1	6
12	1005	1.65	1	2	15	PA	win	win1	7
12	1005	1.674	1	8	20	PA	win	win1	8
12	1005	1.088	1	4	20	PA	win	win1	9
12	1005	0.678	1	10	10	PA	win	win1	10
12	1005	0.757	1	8	25	PA	win	win1	11
12	1005	1.055	1	10	5	PA	win	win1	12
12	1005	0.68	1	4	10	PA	win	win1	13
12	1005	0.51	1	6	25	PA	win	win1	14
12	1005	1.09	1	6	15	PA	win	win1	15
12	1005	0.744	1	6	10	PA	win	win1	16
12	1005	0.692	1	2	25	PA	win	win1	17
12	1005	1.058	1	8	15	PA	win	win1	18
12	1005	0.65	1	10	20	PA	win	win1	19
12	1005	0.985	1	2	5	PA	win	win1	20
12	1005	1.452	1	6	5	PA	win	win1	21
12	1005	0.677	1	4	15	PA	win	win1	22
12	1005	0.714	1	2	10	PA	win	win1	23
12	1005	0.735	1	8	10	PA	win	win1	24
12	1005	1.028	1	6	20	PA	win	win1	25
12	1005	0.75	1	2	15	PA	win	win1	26
12	1005	0.731	1	2	20	PA	win	win1	27
