rawID	subjID	rt	choice	effort	reward	group	framework	group_framework	trials
92	1002	1.191	1	6	-25	HC	loss	loss2	49
92	1002	2.481	1	10	-20	HC	loss	loss2	50
95	1003	3.934	1	2	-5	HC	loss	loss2	1
95	1003	1.211	1	6	-10	HC	loss	loss2	2
95	1003	0.636	1	4	-15	HC	loss	loss2	3
95	1003	0.949	1	4	-25	HC	loss	loss2	4
95	1003	1.513	1	8	-10	HC	loss	loss2	5
95	1003	0.302	1	10	-10	HC	loss	loss2	6
95	1003	0.484	1	6	-5	HC	loss	loss2	7
95	1003	1.363	1	10	-20	HC	loss	loss2	8
95	1003	0.983	1	8	-5	HC	loss	loss2	9
95	1003	0.777	1	2	-20	HC	loss	loss2	10
95	1003	0.996	1	4	-5	HC	loss	loss2	11
95	1003	2.166	1	10	-5	HC	loss	loss2	12
95	1003	1.002	1	10	-15	HC	loss	loss2	13
95	1003	0.748	1	2	-25	HC	loss	loss2	14
95	1003	2.072	1	8	-25	HC	loss	loss2	15
95	1003	1.551	1	8	-20	HC	loss	loss2	16
95	1003	1.099	1	6	-15	HC	loss	loss2	17
95	1003	1.649	1	6	-25	HC	loss	loss2	18
95	1003	0.769	1	4	-10	HC	loss	loss2	19
95	1003	1.804	1	8	-15	HC	loss	loss2	20
95	1003	0.431	1	6	-20	HC	loss	loss2	21
95	1003	2.351	1	4	-20	HC	loss	loss2	22
95	1003	2.187	1	10	-25	HC	loss	loss2	23
95	1003	0.742	1	2	-10	HC	loss	loss2	24
95	1003	1.034	1	2	-15	HC	loss	loss2	25
95	1003	0.866	1	8	-20	HC	loss	loss2	26
95	1003	2.69	0	10	-5	HC	loss	loss2	27
95	1003	2.824	1	10	-25	HC	loss	loss2	28
95	1003	1.481	1	8	-10	HC	loss	loss2	29
95	1003	0.999	1	10	-10	HC	loss	loss2	30
95	1003	0.673	1	6	-20	HC	loss	loss2	31
95	1003	1.128	1	2	-15	HC	loss	loss2	32
95	1003	1.165	1	4	-5	HC	loss	loss2	33
95	1003	1.36	1	10	-15	HC	loss	loss2	34
95	1003	1.324	1	4	-15	HC	loss	loss2	35
95	1003	0.929	1	6	-10	HC	loss	loss2	36
95	1003	1.509	1	8	-5	HC	loss	loss2	37
95	1003	2.619	1	4	-10	HC	loss	loss2	38
95	1003	0.812	1	2	-5	HC	loss	loss2	39
95	1003	3.67	1	6	-25	HC	loss	loss2	40
95	1003	0.917	1	2	-20	HC	loss	loss2	41
95	1003	2.723	0	10	-20	HC	loss	loss2	42
95	1003	0.927	1	2	-10	HC	loss	loss2	43
95	1003	0.916	1	4	-25	HC	loss	loss2	44
95	1003	0.746	1	8	-15	HC	loss	loss2	45
95	1003	0.494	1	6	-5	HC	loss	loss2	46
95	1003	1.027	1	2	-25	HC	loss	loss2	47
95	1003	0.284	1	6	-15	HC	loss	loss2	48
95	1003	0.195	1	8	-25	HC	loss	loss2	49
95	1003	0.709	1	4	-20	HC	loss	loss2	50
911	1004	4.178	1	10	-5	HC	loss	loss2	1
911	1004	0.813	1	4	-20	HC	loss	loss2	2
911	1004	1.493	1	8	-15	HC	loss	loss2	3
911	1004	1.019	1	2	-25	HC	loss	loss2	4
911	1004	1.172	1	10	-25	HC	loss	loss2	5
911	1004	0.894	1	8	-25	HC	loss	loss2	6
911	1004	0.739	1	6	-20	HC	loss	loss2	7
911	1004	0.59	1	2	-10	HC	loss	loss2	8
911	1004	1.239	1	4	-5	HC	loss	loss2	9
911	1004	0.894	1	6	-25	HC	loss	loss2	10
911	1004	0.666	1	6	-10	HC	loss	loss2	11
911	1004	1.169	1	2	-5	HC	loss	loss2	12
911	1004	1.404	1	6	-15	HC	loss	loss2	13
911	1004	1.477	1	10	-20	HC	loss	loss2	14
911	1004	0.971	1	4	-10	HC	loss	loss2	15
911	1004	0.942	1	2	-15	HC	loss	loss2	16
911	1004	1.759	1	10	-15	HC	loss	loss2	17
911	1004	0.891	1	8	-5	HC	loss	loss2	18
911	1004	1.064	1	10	-10	HC	loss	loss2	19
911	1004	0.486	1	2	-20	HC	loss	loss2	20
911	1004	1.253	1	4	-25	HC	loss	loss2	21
911	1004	0.659	1	8	-20	HC	loss	loss2	22
911	1004	0.978	1	6	-5	HC	loss	loss2	23
911	1004	0.668	1	4	-15	HC	loss	loss2	24
911	1004	0.579	1	8	-10	HC	loss	loss2	25
911	1004	0.54	1	8	-15	HC	loss	loss2	26
911	1004	1.464	1	10	-15	HC	loss	loss2	27
911	1004	1.071	1	4	-15	HC	loss	loss2	28
911	1004	0.942	1	8	-10	HC	loss	loss2	29
911	1004	1.09	1	10	-20	HC	loss	loss2	30
911	1004	0.664	1	2	-5	HC	loss	loss2	31
911	1004	0.704	1	4	-10	HC	loss	loss2	32
911	1004	0.717	1	10	-5	HC	loss	loss2	33
911	1004	1.099	1	6	-25	HC	loss	loss2	34
911	1004	0.729	1	2	-10	HC	loss	loss2	35
911	1004	0.694	1	6	-20	HC	loss	loss2	36
911	1004	0.58	1	8	-5	HC	loss	loss2	37
911	1004	0.439	1	6	-5	HC	loss	loss2	38
911	1004	0.479	1	8	-25	HC	loss	loss2	39
911	1004	0.389	1	2	-25	HC	loss	loss2	40
911	1004	2.2	1	4	-25	HC	loss	loss2	41
911	1004	1.61	1	4	-5	HC	loss	loss2	42
911	1004	1.643	1	10	-25	HC	loss	loss2	43
911	1004	0.579	1	6	-15	HC	loss	loss2	44
911	1004	0.774	1	6	-10	HC	loss	loss2	45
911	1004	1.121	1	10	-10	HC	loss	loss2	46
911	1004	0.71	1	2	-20	HC	loss	loss2	47
911	1004	1.228	1	4	-20	HC	loss	loss2	48
911	1004	0.636	1	2	-15	HC	loss	loss2	49
911	1004	0.733	1	8	-20	HC	loss	loss2	50
913	1005	2.554	1	4	-15	HC	loss	loss2	1
913	1005	2.821	0	8	-5	HC	loss	loss2	2
913	1005	1.503	1	2	-15	HC	loss	loss2	3
913	1005	1.397	1	6	-15	HC	loss	loss2	4
913	1005	1.967	1	8	-20	HC	loss	loss2	5
913	1005	1.522	0	6	-5	HC	loss	loss2	6
913	1005	2.279	1	6	-10	HC	loss	loss2	7
913	1005	1.878	1	4	-25	HC	loss	loss2	8
913	1005	2.253	1	2	-10	HC	loss	loss2	9
913	1005	6.373	1	8	-25	HC	loss	loss2	10
913	1005	1.28	1	6	-25	HC	loss	loss2	11
913	1005	2.462	1	8	-15	HC	loss	loss2	12
913	1005	3.998	0	10	-25	HC	loss	loss2	13
913	1005	2.72	0	10	-10	HC	loss	loss2	14
913	1005	1.077	0	10	-5	HC	loss	loss2	15
913	1005	3.54	0	10	-20	HC	loss	loss2	16
913	1005	2.752	1	6	-20	HC	loss	loss2	17
913	1005	1.044	0	10	-15	HC	loss	loss2	18
913	1005	0.773	1	4	-20	HC	loss	loss2	19
913	1005	2.047	0	4	-5	HC	loss	loss2	20
913	1005	1.511	1	2	-5	HC	loss	loss2	21
913	1005	1.397	1	2	-20	HC	loss	loss2	22
913	1005	0.839	1	2	-25	HC	loss	loss2	23
913	1005	1.887	0	8	-10	HC	loss	loss2	24
913	1005	1.022	1	4	-10	HC	loss	loss2	25
913	1005	1.507	1	8	-25	HC	loss	loss2	26
913	1005	1.12	1	6	-10	HC	loss	loss2	27
913	1005	0.31	1	10	-25	HC	loss	loss2	28
913	1005	0.371	1	8	-10	HC	loss	loss2	29
913	1005	0.951	1	8	-20	HC	loss	loss2	30
913	1005	1.715	1	4	-10	HC	loss	loss2	31
913	1005	1.904	1	8	-15	HC	loss	loss2	32
913	1005	1.63	1	4	-25	HC	loss	loss2	33
913	1005	4.134	0	10	-20	HC	loss	loss2	34
913	1005	2.291	1	6	-20	HC	loss	loss2	35
913	1005	1.449	0	10	-5	HC	loss	loss2	36
913	1005	1.089	0	10	-10	HC	loss	loss2	37
913	1005	1.32	1	2	-5	HC	loss	loss2	38
913	1005	2.326	1	2	-20	HC	loss	loss2	39
913	1005	1.178	1	6	-5	HC	loss	loss2	40
913	1005	2.589	1	6	-25	HC	loss	loss2	41
913	1005	1.319	1	2	-15	HC	loss	loss2	42
913	1005	1.405	1	2	-10	HC	loss	loss2	43
913	1005	1.862	1	4	-20	HC	loss	loss2	44
913	1005	1.806	1	2	-25	HC	loss	loss2	45
913	1005	1.407	0	10	-15	HC	loss	loss2	46
913	1005	1.025	1	4	-15	HC	loss	loss2	47
913	1005	3.225	1	6	-15	HC	loss	loss2	48
913	1005	1.074	0	8	-5	HC	loss	loss2	49
913	1005	1.057	1	4	-5	HC	loss	loss2	50
917	1006	2.056	1	6	-5	HC	loss	loss2	1
917	1006	1.016	1	8	-20	HC	loss	loss2	2
917	1006	1.049	1	4	-20	HC	loss	loss2	3
917	1006	1.033	1	4	-10	HC	loss	loss2	4
917	1006	1.098	1	10	-20	HC	loss	loss2	5
917	1006	0.792	1	8	-15	HC	loss	loss2	6
917	1006	0.875	1	6	-15	HC	loss	loss2	7
917	1006	1.585	0	10	-5	HC	loss	loss2	8
917	1006	0.884	1	4	-15	HC	loss	loss2	9
917	1006	1.467	1	4	-25	HC	loss	loss2	10
917	1006	0.754	1	2	-15	HC	loss	loss2	11
917	1006	0.838	1	2	-10	HC	loss	loss2	12
917	1006	1.35	1	10	-15	HC	loss	loss2	13
917	1006	0.882	1	6	-25	HC	loss	loss2	14
917	1006	1.473	0	10	-10	HC	loss	loss2	15
917	1006	1.552	1	8	-5	HC	loss	loss2	16
917	1006	0.924	1	6	-20	HC	loss	loss2	17
917	1006	0.992	1	2	-20	HC	loss	loss2	18
917	1006	1.211	1	8	-10	HC	loss	loss2	19
917	1006	0.844	1	4	-5	HC	loss	loss2	20
917	1006	1.164	1	2	-25	HC	loss	loss2	21
917	1006	1.304	1	10	-25	HC	loss	loss2	22
917	1006	1.093	1	2	-5	HC	loss	loss2	23
917	1006	1.283	1	6	-10	HC	loss	loss2	24
917	1006	0.938	1	8	-25	HC	loss	loss2	25
917	1006	2.825	1	6	-15	HC	loss	loss2	26
917	1006	2.274	1	6	-10	HC	loss	loss2	27
917	1006	0.777	1	2	-15	HC	loss	loss2	28
917	1006	0.891	1	6	-25	HC	loss	loss2	29
917	1006	1.385	0	10	-5	HC	loss	loss2	30
917	1006	1.132	0	8	-5	HC	loss	loss2	31
917	1006	0.793	1	10	-25	HC	loss	loss2	32
917	1006	0.955	1	2	-5	HC	loss	loss2	33
917	1006	0.999	1	4	-20	HC	loss	loss2	34
917	1006	1.185	1	6	-5	HC	loss	loss2	35
917	1006	1.307	1	4	-10	HC	loss	loss2	36
917	1006	1.385	1	4	-5	HC	loss	loss2	37
917	1006	0.908	1	4	-15	HC	loss	loss2	38
917	1006	1.009	1	6	-20	HC	loss	loss2	39
917	1006	1.499	1	10	-20	HC	loss	loss2	40
917	1006	0.929	1	8	-25	HC	loss	loss2	41
917	1006	3.781	0	8	-10	HC	loss	loss2	42
917	1006	1.04	1	2	-25	HC	loss	loss2	43
917	1006	1.632	0	10	-10	HC	loss	loss2	44
917	1006	2.456	1	10	-15	HC	loss	loss2	45
917	1006	0.984	1	8	-20	HC	loss	loss2	46
917	1006	0.946	1	4	-25	HC	loss	loss2	47
917	1006	1.286	1	2	-10	HC	loss	loss2	48
917	1006	1.589	1	2	-20	HC	loss	loss2	49
